phase,iter,step,train_total,train_pde,train_high_bc,test_total,test_pde,test_high_bc,block_loss_before,block_loss_after,block_delta_weights,block_finite,block_num_steps
adam,3931,3931,0.030936142389024136,,,nan,,,,,,,
adam,3932,3932,0.030933462383243737,,,nan,,,,,,,
adam,3933,3933,0.030930784160359298,,,nan,,,,,,,
adam,3934,3934,0.030928107771064504,,,nan,,,,,,,
adam,3935,3935,0.030925433377798017,,,nan,,,,,,,
adam,3936,3936,0.03092276118811384,,,nan,,,,,,,
adam,3937,3937,0.03092009133717626,,,nan,,,,,,,
adam,3938,3938,0.030917423833029537,,,nan,,,,,,,
adam,3939,3939,0.03091475859780428,,,nan,,,,,,,
adam,3940,3940,0.030912095511760773,,,nan,,,,,,,
adam,3941,3941,0.030909434461328957,,,nan,,,,,,,
adam,3942,3942,0.030906775388411085,,,nan,,,,,,,
adam,3943,3943,0.030904118303562836,,,nan,,,,,,,
adam,3944,3944,0.03090146324487148,,,nan,,,,,,,
adam,3945,3945,0.030898810282031952,,,nan,,,,,,,
adam,3946,3946,0.030896159457925933,,,nan,,,,,,,
adam,3947,3947,0.030893510806408828,,,nan,,,,,,,
adam,3948,3948,0.030890864309168153,,,nan,,,,,,,
adam,3949,3949,0.03088821997110188,,,nan,,,,,,,
adam,3950,3950,0.03088557775063825,,,nan,,,,,,,
adam,3951,3951,0.030882937674882996,,,nan,,,,,,,
adam,3952,3952,0.030880299741989577,,,nan,,,,,,,
adam,3953,3953,0.03087766405034391,,,nan,,,,,,,
adam,3954,3954,0.0308750306667446,,,nan,,,,,,,
adam,3955,3955,0.030872399799190462,,,nan,,,,,,,
adam,3956,3956,0.030869771639240703,,,nan,,,,,,,
adam,3957,3957,0.03086714660624696,,,nan,,,,,,,
adam,3958,3958,0.030864525209948965,,,nan,,,,,,,
adam,3959,3959,0.030861908416970965,,,nan,,,,,,,
adam,3960,3960,0.030859297625279263,,,nan,,,,,,,
adam,3961,3961,0.030856695297741214,,,nan,,,,,,,
adam,3962,3962,0.030854105378768523,,,nan,,,,,,,
adam,3963,3963,0.030851534540068913,,,nan,,,,,,,
adam,3964,3964,0.030848994237698116,,,nan,,,,,,,
adam,3965,3965,0.03084650344639059,,,nan,,,,,,,
adam,3966,3966,0.030844096715161896,,,nan,,,,,,,
adam,3967,3967,0.03084183022546727,,,nan,,,,,,,
adam,3968,3968,0.030839812767759305,,,nan,,,,,,,
adam,3969,3969,0.03083821549003793,,,nan,,,,,,,
adam,3970,3970,0.030837396433240714,,,nan,,,,,,,
adam,3971,3971,0.030837878797640966,,,nan,,,,,,,
adam,3972,3972,0.030840884494542746,,,nan,,,,,,,
adam,3973,3973,0.030847911653998007,,,nan,,,,,,,
adam,3974,3974,0.030863134776964292,,,nan,,,,,,,
adam,3975,3975,0.03088957874731598,,,nan,,,,,,,
adam,3976,3976,0.030939826535694086,,,nan,,,,,,,
adam,3977,3977,0.03100853906714289,,,nan,,,,,,,
adam,3978,3978,0.031116922063020504,,,nan,,,,,,,
adam,3979,3979,0.031185746723090855,,,nan,,,,,,,
adam,3980,3980,0.031216067601722932,,,nan,,,,,,,
adam,3981,3981,0.0310979817420795,,,nan,,,,,,,
adam,3982,3982,0.030926022896939957,,,nan,,,,,,,
adam,3983,3983,0.030828239243383633,,,nan,,,,,,,
adam,3984,3984,0.030841864803977496,,,nan,,,,,,,
adam,3985,3985,0.03092451287963622,,,nan,,,,,,,
adam,3986,3986,0.03095731891601957,,,nan,,,,,,,
adam,3987,3987,0.03093516718107662,,,nan,,,,,,,
adam,3988,3988,0.030864474096601056,,,nan,,,,,,,
adam,3989,3989,0.03081715670040165,,,nan,,,,,,,
adam,3990,3990,0.03083262705896837,,,nan,,,,,,,
adam,3991,3991,0.030859154545295392,,,nan,,,,,,,
adam,3992,3992,0.030864632190751095,,,nan,,,,,,,
adam,3993,3993,0.030824769319304675,,,nan,,,,,,,
adam,3994,3994,0.030791803536318108,,,nan,,,,,,,
adam,3995,3995,0.030794175576618586,,,nan,,,,,,,
adam,3996,3996,0.030815977975710618,,,nan,,,,,,,
adam,3997,3997,0.030829210041375052,,,nan,,,,,,,
adam,3998,3998,0.030805457890006698,,,nan,,,,,,,
adam,3999,3999,0.030773759937207386,,,nan,,,,,,,
adam,4000,4000,0.030760504156995674,,,0.016208198063062177,,,,,,,
adam,4001,4001,0.03258837779181069,,,nan,,,,,,,
adam,4002,4002,0.032432718381015406,,,nan,,,,,,,
adam,4003,4003,0.032361874974035,,,nan,,,,,,,
adam,4004,4004,0.032392523756417796,,,nan,,,,,,,
adam,4005,4005,0.032410957816376346,,,nan,,,,,,,
adam,4006,4006,0.032388060100566114,,,nan,,,,,,,
adam,4007,4007,0.0323308600191317,,,nan,,,,,,,
adam,4008,4008,0.03227227390690573,,,nan,,,,,,,
adam,4009,4009,0.03225091328405271,,,nan,,,,,,,
adam,4010,4010,0.032264203512867545,,,nan,,,,,,,
adam,4011,4011,0.03226442450732642,,,nan,,,,,,,
adam,4012,4012,0.03222926921492778,,,nan,,,,,,,
adam,4013,4013,0.032195582056209496,,,nan,,,,,,,
adam,4014,4014,0.03219147685494752,,,nan,,,,,,,
adam,4015,4015,0.032203055028972694,,,nan,,,,,,,
adam,4016,4016,0.03220232744143349,,,nan,,,,,,,
adam,4017,4017,0.0321770180871731,,,nan,,,,,,,
adam,4018,4018,0.03214539292805107,,,nan,,,,,,,
adam,4019,4019,0.032127523211563654,,,nan,,,,,,,
adam,4020,4020,0.032128538640962115,,,nan,,,,,,,
adam,4021,4021,0.032134503006470416,,,nan,,,,,,,
adam,4022,4022,0.03212792223333062,,,nan,,,,,,,
adam,4023,4023,0.032109185834957275,,,nan,,,,,,,
adam,4024,4024,0.032093870386685416,,,nan,,,,,,,
adam,4025,4025,0.03209071926906584,,,nan,,,,,,,
adam,4026,4026,0.03209191331003499,,,nan,,,,,,,
adam,4027,4027,0.03208840015607695,,,nan,,,,,,,
adam,4028,4028,0.032077206515923225,,,nan,,,,,,,
adam,4029,4029,0.03206553988773435,,,nan,,,,,,,
adam,4030,4030,0.03205940046466973,,,nan,,,,,,,
adam,4031,4031,0.032057704058355535,,,nan,,,,,,,
adam,4032,4032,0.03205293075644802,,,nan,,,,,,,
adam,4033,4033,0.032043589786848924,,,nan,,,,,,,
adam,4034,4034,0.03203449556279295,,,nan,,,,,,,
adam,4035,4035,0.03202982181142957,,,nan,,,,,,,
adam,4036,4036,0.03202835665232952,,,nan,,,,,,,
adam,4037,4037,0.03202590835758974,,,nan,,,,,,,
adam,4038,4038,0.03202038650614238,,,nan,,,,,,,
adam,4039,4039,0.03201374298491688,,,nan,,,,,,,
adam,4040,4040,0.032008996290727926,,,nan,,,,,,,
adam,4041,4041,0.032006372290555765,,,nan,,,,,,,
adam,4042,4042,0.032004088512718784,,,nan,,,,,,,
adam,4043,4043,0.0320001747583011,,,nan,,,,,,,
adam,4044,4044,0.03199509871155576,,,nan,,,,,,,
adam,4045,4045,0.03199022040474214,,,nan,,,,,,,
adam,4046,4046,0.03198654095953267,,,nan,,,,,,,
adam,4047,4047,0.03198325860338687,,,nan,,,,,,,
adam,4048,4048,0.03197962736100782,,,nan,,,,,,,
adam,4049,4049,0.031975558803004206,,,nan,,,,,,,
adam,4050,4050,0.031971607797911694,,,nan,,,,,,,
adam,4051,4051,0.03196820320645001,,,nan,,,,,,,
adam,4052,4052,0.031965277174988455,,,nan,,,,,,,
adam,4053,4053,0.031962304723454515,,,nan,,,,,,,
adam,4054,4054,0.031958983623545885,,,nan,,,,,,,
adam,4055,4055,0.03195554462022466,,,nan,,,,,,,
adam,4056,4056,0.031952391188045166,,,nan,,,,,,,
adam,4057,4057,0.031949664674489814,,,nan,,,,,,,
adam,4058,4058,0.0319471193696141,,,nan,,,,,,,
adam,4059,4059,0.03194438655100835,,,nan,,,,,,,
adam,4060,4060,0.03194140632544043,,,nan,,,,,,,
adam,4061,4061,0.03193846745182167,,,nan,,,,,,,
adam,4062,4062,0.031935796235475475,,,nan,,,,,,,
adam,4063,4063,0.031933343004622465,,,nan,,,,,,,
adam,4064,4064,0.03193087539249924,,,nan,,,,,,,
adam,4065,4065,0.031928290865773735,,,nan,,,,,,,
adam,4066,4066,0.03192567218262169,,,nan,,,,,,,
adam,4067,4067,0.03192320594140985,,,nan,,,,,,,
adam,4068,4068,0.031920872189189146,,,nan,,,,,,,
adam,4069,4069,0.031918591139205144,,,nan,,,,,,,
adam,4070,4070,0.031916266903674016,,,nan,,,,,,,
adam,4071,4071,0.03191400089226971,,,nan,,,,,,,
adam,4072,4072,0.03191181539447425,,,nan,,,,,,,
adam,4073,4073,0.03190980591109879,,,nan,,,,,,,
adam,4074,4074,0.03190780458410026,,,nan,,,,,,,
adam,4075,4075,0.03190591230275224,,,nan,,,,,,,
adam,4076,4076,0.031903981878533674,,,nan,,,,,,,
adam,4077,4077,0.03190234688050398,,,nan,,,,,,,
adam,4078,4078,0.031900721907975584,,,nan,,,,,,,
adam,4079,4079,0.031899597049398626,,,nan,,,,,,,
adam,4080,4080,0.031898362244978176,,,nan,,,,,,,
adam,4081,4081,0.03189798964741392,,,nan,,,,,,,
adam,4082,4082,0.03189730172137653,,,nan,,,,,,,
adam,4083,4083,0.031898251618526094,,,nan,,,,,,,
adam,4084,4084,0.03189825250681506,,,nan,,,,,,,
adam,4085,4085,0.03190115748550269,,,nan,,,,,,,
adam,4086,4086,0.031901517233045816,,,nan,,,,,,,
adam,4087,4087,0.03190682781699103,,,nan,,,,,,,
adam,4088,4088,0.03190653283337103,,,nan,,,,,,,
adam,4089,4089,0.031913878110445146,,,nan,,,,,,,
adam,4090,4090,0.03191083070895416,,,nan,,,,,,,
adam,4091,4091,0.031917428196615874,,,nan,,,,,,,
adam,4092,4092,0.031909136024384534,,,nan,,,,,,,
adam,4093,4093,0.03191018864280924,,,nan,,,,,,,
adam,4094,4094,0.03189745820001018,,,nan,,,,,,,
adam,4095,4095,0.03189168933320129,,,nan,,,,,,,
adam,4096,4096,0.03187953631753991,,,nan,,,,,,,
adam,4097,4097,0.031871725607606274,,,nan,,,,,,,
adam,4098,4098,0.03186405140662848,,,nan,,,,,,,
adam,4099,4099,0.03185905303805623,,,nan,,,,,,,
adam,4100,4100,0.03185593638844854,,,0.015956358956712602,,,,,,,
adam,4101,4101,0.03185446202040554,,,nan,,,,,,,
adam,4102,4102,0.03185417834287339,,,nan,,,,,,,
adam,4103,4103,0.03185449660616592,,,nan,,,,,,,
adam,4104,4104,0.03185546979757671,,,nan,,,,,,,
adam,4105,4105,0.03185570691433287,,,nan,,,,,,,
adam,4106,4106,0.031856698889316734,,,nan,,,,,,,
adam,4107,4107,0.03185563628291862,,,nan,,,,,,,
adam,4108,4108,0.03185566972401233,,,nan,,,,,,,
adam,4109,4109,0.03185303316703182,,,nan,,,,,,,
adam,4110,4110,0.03185166132277034,,,nan,,,,,,,
adam,4111,4111,0.03184799794329785,,,nan,,,,,,,
adam,4112,4112,0.031845478342628276,,,nan,,,,,,,
adam,4113,4113,0.031841662733758304,,,nan,,,,,,,
adam,4114,4114,0.03183871577440781,,,nan,,,,,,,
adam,4115,4115,0.031835408355604916,,,nan,,,,,,,
adam,4116,4116,0.031832692688282246,,,nan,,,,,,,
adam,4117,4117,0.031830119083821,,,nan,,,,,,,
adam,4118,4118,0.031827932687270105,,,nan,,,,,,,
adam,4119,4119,0.031826003297158,,,nan,,,,,,,
adam,4120,4120,0.031824320202318096,,,nan,,,,,,,
adam,4121,4121,0.031822825828384436,,,nan,,,,,,,
adam,4122,4122,0.03182147237942773,,,nan,,,,,,,
adam,4123,4123,0.031820221903904336,,,nan,,,,,,,
adam,4124,4124,0.031819033057833034,,,nan,,,,,,,
adam,4125,4125,0.03181791265836081,,,nan,,,,,,,
adam,4126,4126,0.03181679212407315,,,nan,,,,,,,
adam,4127,4127,0.031815757010487236,,,nan,,,,,,,
adam,4128,4128,0.031814667343626875,,,nan,,,,,,,
adam,4129,4129,0.03181372076156455,,,nan,,,,,,,
adam,4130,4130,0.03181266797656786,,,nan,,,,,,,
adam,4131,4131,0.031811853444223326,,,nan,,,,,,,
adam,4132,4132,0.03181087326663999,,,nan,,,,,,,
adam,4133,4133,0.03181026951061007,,,nan,,,,,,,
adam,4134,4134,0.03180941603652807,,,nan,,,,,,,
adam,4135,4135,0.03180914281762219,,,nan,,,,,,,
adam,4136,4136,0.03180848812882895,,,nan,,,,,,,
adam,4137,4137,0.031808724669648236,,,nan,,,,,,,
adam,4138,4138,0.03180836390426769,,,nan,,,,,,,
adam,4139,4139,0.031809376186666884,,,nan,,,,,,,
adam,4140,4140,0.03180942854878109,,,nan,,,,,,,
adam,4141,4141,0.03181158602103709,,,nan,,,,,,,
adam,4142,4142,0.031812172202138694,,,nan,,,,,,,
adam,4143,4143,0.0318159044034404,,,nan,,,,,,,
adam,4144,4144,0.03181708702235891,,,nan,,,,,,,
adam,4145,4145,0.03182269352844188,,,nan,,,,,,,
adam,4146,4146,0.03182440843244305,,,nan,,,,,,,
adam,4147,4147,0.03183165323951277,,,nan,,,,,,,
adam,4148,4148,0.03183372694756885,,,nan,,,,,,,
adam,4149,4149,0.03184131614093973,,,nan,,,,,,,
adam,4150,4150,0.031843435565247435,,,nan,,,,,,,
adam,4151,4151,0.03184864006490696,,,nan,,,,,,,
adam,4152,4152,0.03184960416897801,,,nan,,,,,,,
adam,4153,4153,0.03184855877038718,,,nan,,,,,,,
adam,4154,4154,0.03184526960934632,,,nan,,,,,,,
adam,4155,4155,0.031835440355392604,,,nan,,,,,,,
adam,4156,4156,0.031825419616035376,,,nan,,,,,,,
adam,4157,4157,0.03181010922355024,,,nan,,,,,,,
adam,4158,4158,0.03179709397252149,,,nan,,,,,,,
adam,4159,4159,0.03178460227510131,,,nan,,,,,,,
adam,4160,4160,0.03177617557851024,,,nan,,,,,,,
adam,4161,4161,0.03177144429833681,,,nan,,,,,,,
adam,4162,4162,0.03177026956075827,,,nan,,,,,,,
adam,4163,4163,0.03177162949223784,,,nan,,,,,,,
adam,4164,4164,0.03177469189176515,,,nan,,,,,,,
adam,4165,4165,0.03177811989750105,,,nan,,,,,,,
adam,4166,4166,0.031781376913977595,,,nan,,,,,,,
adam,4167,4167,0.03178363042566931,,,nan,,,,,,,
adam,4168,4168,0.031784318171007464,,,nan,,,,,,,
adam,4169,4169,0.0317835341188925,,,nan,,,,,,,
adam,4170,4170,0.031780823011901715,,,nan,,,,,,,
adam,4171,4171,0.0317770205708673,,,nan,,,,,,,
adam,4172,4172,0.031772184417771895,,,nan,,,,,,,
adam,4173,4173,0.031767179754327475,,,nan,,,,,,,
adam,4174,4174,0.03176241029829988,,,nan,,,,,,,
adam,4175,4175,0.03175822658963217,,,nan,,,,,,,
adam,4176,4176,0.03175489396154995,,,nan,,,,,,,
adam,4177,4177,0.03175232860575153,,,nan,,,,,,,
adam,4178,4178,0.0317505158436087,,,nan,,,,,,,
adam,4179,4179,0.03174926783167792,,,nan,,,,,,,
adam,4180,4180,0.03174845442054624,,,nan,,,,,,,
adam,4181,4181,0.03174792669063309,,,nan,,,,,,,
adam,4182,4182,0.03174760408603734,,,nan,,,,,,,
adam,4183,4183,0.03174733631014067,,,nan,,,,,,,
adam,4184,4184,0.0317471797279296,,,nan,,,,,,,
adam,4185,4185,0.03174692117779272,,,nan,,,,,,,
adam,4186,4186,0.031746796612135496,,,nan,,,,,,,
adam,4187,4187,0.031746494846852796,,,nan,,,,,,,
adam,4188,4188,0.03174644149301967,,,nan,,,,,,,
adam,4189,4189,0.031746190337113886,,,nan,,,,,,,
adam,4190,4190,0.031746365408646324,,,nan,,,,,,,
adam,4191,4191,0.0317463280852018,,,nan,,,,,,,
adam,4192,4192,0.031746950573728526,,,nan,,,,,,,
adam,4193,4193,0.031747299570059374,,,nan,,,,,,,
adam,4194,4194,0.03174860697714203,,,nan,,,,,,,
adam,4195,4195,0.03174946242913547,,,nan,,,,,,,
adam,4196,4196,0.031751640951765796,,,nan,,,,,,,
adam,4197,4197,0.031752969383552834,,,nan,,,,,,,
adam,4198,4198,0.03175601127857955,,,nan,,,,,,,
adam,4199,4199,0.03175746882770743,,,nan,,,,,,,
adam,4200,4200,0.0317609296669195,,,0.01569001960122156,,,,,,,
adam,4201,4201,0.031761706610374876,,,nan,,,,,,,
adam,4202,4202,0.03176446541664654,,,nan,,,,,,,
adam,4203,4203,0.03176337652422459,,,nan,,,,,,,
adam,4204,4204,0.03176380556917757,,,nan,,,,,,,
adam,4205,4205,0.03175998238081511,,,nan,,,,,,,
adam,4206,4206,0.03175698856461776,,,nan,,,,,,,
adam,4207,4207,0.03175096836303923,,,nan,,,,,,,
adam,4208,4208,0.03174533366490373,,,nan,,,,,,,
adam,4209,4209,0.03173926994827451,,,nan,,,,,,,
adam,4210,4210,0.031733487421849546,,,nan,,,,,,,
adam,4211,4211,0.031729750077685984,,,nan,,,,,,,
adam,4212,4212,0.03172608645931496,,,nan,,,,,,,
adam,4213,4213,0.03172580407431647,,,nan,,,,,,,
adam,4214,4214,0.03172491196520118,,,nan,,,,,,,
adam,4215,4215,0.03172798042899973,,,nan,,,,,,,
adam,4216,4216,0.03172917857109542,,,nan,,,,,,,
adam,4217,4217,0.031734939706538824,,,nan,,,,,,,
adam,4218,4218,0.031736860519244355,,,nan,,,,,,,
adam,4219,4219,0.031744114486223884,,,nan,,,,,,,
adam,4220,4220,0.03174484497732733,,,nan,,,,,,,
adam,4221,4221,0.03175125561250824,,,nan,,,,,,,
adam,4222,4222,0.03174869818299437,,,nan,,,,,,,
adam,4223,4223,0.031751093159099276,,,nan,,,,,,,
adam,4224,4224,0.03174439240794548,,,nan,,,,,,,
adam,4225,4225,0.031741153366371844,,,nan,,,,,,,
adam,4226,4226,0.03173194297327292,,,nan,,,,,,,
adam,4227,4227,0.031725112736965766,,,nan,,,,,,,
adam,4228,4228,0.031716489480113616,,,nan,,,,,,,
adam,4229,4229,0.031710064995361865,,,nan,,,,,,,
adam,4230,4230,0.03170436010004754,,,nan,,,,,,,
adam,4231,4231,0.03170082994109494,,,nan,,,,,,,
adam,4232,4232,0.031698601123893756,,,nan,,,,,,,
adam,4233,4233,0.03169780377981114,,,nan,,,,,,,
adam,4234,4234,0.03169820863104129,,,nan,,,,,,,
adam,4235,4235,0.03169844713047865,,,nan,,,,,,,
adam,4236,4236,0.031699952051015556,,,nan,,,,,,,
adam,4237,4237,0.03169943718577442,,,nan,,,,,,,
adam,4238,4238,0.03170041986733257,,,nan,,,,,,,
adam,4239,4239,0.031698241230143746,,,nan,,,,,,,
adam,4240,4240,0.031697653575493825,,,nan,,,,,,,
adam,4241,4241,0.03169412689310536,,,nan,,,,,,,
adam,4242,4242,0.031692028216449425,,,nan,,,,,,,
adam,4243,4243,0.03168825136726015,,,nan,,,,,,,
adam,4244,4244,0.0316856013476859,,,nan,,,,,,,
adam,4245,4245,0.031682583640099765,,,nan,,,,,,,
adam,4246,4246,0.03168039897803773,,,nan,,,,,,,
adam,4247,4247,0.0316785586159273,,,nan,,,,,,,
adam,4248,4248,0.03167732223735428,,,nan,,,,,,,
adam,4249,4249,0.03167661543787247,,,nan,,,,,,,
adam,4250,4250,0.03167636065922526,,,nan,,,,,,,
adam,4251,4251,0.031676693471558576,,,nan,,,,,,,
adam,4252,4252,0.031677433386262194,,,nan,,,,,,,
adam,4253,4253,0.03167906064944397,,,nan,,,,,,,
adam,4254,4254,0.03168120327325172,,,nan,,,,,,,
adam,4255,4255,0.031685123039775547,,,nan,,,,,,,
adam,4256,4256,0.031689765597120265,,,nan,,,,,,,
adam,4257,4257,0.03169815535738059,,,nan,,,,,,,
adam,4258,4258,0.031706961071440734,,,nan,,,,,,,
adam,4259,4259,0.031723006572738084,,,nan,,,,,,,
adam,4260,4260,0.03173616891025892,,,nan,,,,,,,
adam,4261,4261,0.031760318781626204,,,nan,,,,,,,
adam,4262,4262,0.0317701816532741,,,nan,,,,,,,
adam,4263,4263,0.031789638161749435,,,nan,,,,,,,
adam,4264,4264,0.031778313408785105,,,nan,,,,,,,
adam,4265,4265,0.031769192594018884,,,nan,,,,,,,
adam,4266,4266,0.031736542665991255,,,nan,,,,,,,
adam,4267,4267,0.03170773689648049,,,nan,,,,,,,
adam,4268,4268,0.03168762589025268,,,nan,,,,,,,
adam,4269,4269,0.03167691953314348,,,nan,,,,,,,
adam,4270,4270,0.03168334996221223,,,nan,,,,,,,
adam,4271,4271,0.03169103838151027,,,nan,,,,,,,
adam,4272,4272,0.031703578695456404,,,nan,,,,,,,
adam,4273,4273,0.03170506063255733,,,nan,,,,,,,
adam,4274,4274,0.031703273680306954,,,nan,,,,,,,
adam,4275,4275,0.031688906752993844,,,nan,,,,,,,
adam,4276,4276,0.03167364804326671,,,nan,,,,,,,
adam,4277,4277,0.03165793474221945,,,nan,,,,,,,
adam,4278,4278,0.03164889206630772,,,nan,,,,,,,
adam,4279,4279,0.03164751128864,,,nan,,,,,,,
adam,4280,4280,0.03165207673583084,,,nan,,,,,,,
adam,4281,4281,0.03165995344579434,,,nan,,,,,,,
adam,4282,4282,0.031665307264627594,,,nan,,,,,,,
adam,4283,4283,0.031668636533943695,,,nan,,,,,,,
adam,4284,4284,0.0316648080228322,,,nan,,,,,,,
adam,4285,4285,0.03165909295807155,,,nan,,,,,,,
adam,4286,4286,0.031650124616771316,,,nan,,,,,,,
adam,4287,4287,0.03164281530226476,,,nan,,,,,,,
adam,4288,4288,0.03163761468468204,,,nan,,,,,,,
adam,4289,4289,0.03163558583565026,,,nan,,,,,,,
adam,4290,4290,0.03163597164652544,,,nan,,,,,,,
adam,4291,4291,0.03163752079318061,,,nan,,,,,,,
adam,4292,4292,0.031639131968921694,,,nan,,,,,,,
adam,4293,4293,0.031639419700826614,,,nan,,,,,,,
adam,4294,4294,0.031638534863149693,,,nan,,,,,,,
adam,4295,4295,0.03163603017953639,,,nan,,,,,,,
adam,4296,4296,0.03163304403246298,,,nan,,,,,,,
adam,4297,4297,0.03162987014488347,,,nan,,,,,,,
adam,4298,4298,0.031627304252582304,,,nan,,,,,,,
adam,4299,4299,0.0316254895985062,,,nan,,,,,,,
adam,4300,4300,0.0316245168617776,,,0.01586828228285376,,,,,,,
adam,4301,4301,0.031624171057613365,,,nan,,,,,,,
adam,4302,4302,0.03162418024295097,,,nan,,,,,,,
adam,4303,4303,0.0316242911830816,,,nan,,,,,,,
adam,4304,4304,0.031624141564914776,,,nan,,,,,,,
adam,4305,4305,0.03162378365650321,,,nan,,,,,,,
adam,4306,4306,0.03162293436323907,,,nan,,,,,,,
adam,4307,4307,0.031621929538928666,,,nan,,,,,,,
adam,4308,4308,0.031620612419563335,,,nan,,,,,,,
adam,4309,4309,0.031619347515374506,,,nan,,,,,,,
adam,4310,4310,0.03161811054366713,,,nan,,,,,,,
adam,4311,4311,0.03161706019148952,,,nan,,,,,,,
adam,4312,4312,0.03161631536971375,,,nan,,,,,,,
adam,4313,4313,0.03161569684099698,,,nan,,,,,,,
adam,4314,4314,0.03161561794653385,,,nan,,,,,,,
adam,4315,4315,0.03161544793967815,,,nan,,,,,,,
adam,4316,4316,0.03161616408206639,,,nan,,,,,,,
adam,4317,4317,0.03161641195074377,,,nan,,,,,,,
adam,4318,4318,0.031618148617732114,,,nan,,,,,,,
adam,4319,4319,0.03161880287284523,,,nan,,,,,,,
adam,4320,4320,0.03162193396033049,,,nan,,,,,,,
adam,4321,4321,0.03162297359500446,,,nan,,,,,,,
adam,4322,4322,0.03162790369829656,,,nan,,,,,,,
adam,4323,4323,0.031629268324641205,,,nan,,,,,,,
adam,4324,4324,0.031636240983626294,,,nan,,,,,,,
adam,4325,4325,0.03163800684438976,,,nan,,,,,,,
adam,4326,4326,0.031646838598502536,,,nan,,,,,,,
adam,4327,4327,0.031649449518921666,,,nan,,,,,,,
adam,4328,4328,0.03165905662814822,,,nan,,,,,,,
adam,4329,4329,0.031662991673496114,,,nan,,,,,,,
adam,4330,4330,0.03167055996966396,,,nan,,,,,,,
adam,4331,4331,0.031674430448601604,,,nan,,,,,,,
adam,4332,4332,0.03167480258824709,,,nan,,,,,,,
adam,4333,4333,0.03167329291044836,,,nan,,,,,,,
adam,4334,4334,0.031661957402768406,,,nan,,,,,,,
adam,4335,4335,0.0316502504659747,,,nan,,,,,,,
adam,4336,4336,0.03163106610856457,,,nan,,,,,,,
adam,4337,4337,0.03161461066872722,,,nan,,,,,,,
adam,4338,4338,0.03159940786051002,,,nan,,,,,,,
adam,4339,4339,0.03158969303672634,,,nan,,,,,,,
adam,4340,4340,0.031585229414934274,,,nan,,,,,,,
adam,4341,4341,0.03158542087367705,,,nan,,,,,,,
adam,4342,4342,0.03158884738696817,,,nan,,,,,,,
adam,4343,4343,0.03159379584594403,,,nan,,,,,,,
adam,4344,4344,0.03159927794122665,,,nan,,,,,,,
adam,4345,4345,0.03160309754227527,,,nan,,,,,,,
adam,4346,4346,0.031605912605133325,,,nan,,,,,,,
adam,4347,4347,0.03160521140729677,,,nan,,,,,,,
adam,4348,4348,0.03160304550527091,,,nan,,,,,,,
adam,4349,4349,0.031598135557372016,,,nan,,,,,,,
adam,4350,4350,0.03159252248149286,,,nan,,,,,,,
adam,4351,4351,0.03158673190701573,,,nan,,,,,,,
adam,4352,4352,0.0315814478102187,,,nan,,,,,,,
adam,4353,4353,0.03157765240402679,,,nan,,,,,,,
adam,4354,4354,0.031574842959028834,,,nan,,,,,,,
adam,4355,4355,0.03157341246105796,,,nan,,,,,,,
adam,4356,4356,0.03157264404169567,,,nan,,,,,,,
adam,4357,4357,0.03157249942822638,,,nan,,,,,,,
adam,4358,4358,0.03157246970647759,,,nan,,,,,,,
adam,4359,4359,0.031572557304408416,,,nan,,,,,,,
adam,4360,4360,0.03157232520003092,,,nan,,,,,,,
adam,4361,4361,0.03157203458571525,,,nan,,,,,,,
adam,4362,4362,0.03157119546998216,,,nan,,,,,,,
adam,4363,4363,0.03157031247033665,,,nan,,,,,,,
adam,4364,4364,0.03156891295692131,,,nan,,,,,,,
adam,4365,4365,0.03156758690405891,,,nan,,,,,,,
adam,4366,4366,0.03156596808346589,,,nan,,,,,,,
adam,4367,4367,0.03156453426413579,,,nan,,,,,,,
adam,4368,4368,0.03156304353226551,,,nan,,,,,,,
adam,4369,4369,0.03156176156968535,,,nan,,,,,,,
adam,4370,4370,0.03156057980104386,,,nan,,,,,,,
adam,4371,4371,0.03155955399287633,,,nan,,,,,,,
adam,4372,4372,0.031558739970953376,,,nan,,,,,,,
adam,4373,4373,0.03155799041468732,,,nan,,,,,,,
adam,4374,4374,0.03155758394763238,,,nan,,,,,,,
adam,4375,4375,0.03155712170108222,,,nan,,,,,,,
adam,4376,4376,0.03155721827497132,,,nan,,,,,,,
adam,4377,4377,0.031557085902634875,,,nan,,,,,,,
adam,4378,4378,0.0315578843271978,,,nan,,,,,,,
adam,4379,4379,0.031558158923078214,,,nan,,,,,,,
adam,4380,4380,0.031559982867767136,,,nan,,,,,,,
adam,4381,4381,0.031560743090509366,,,nan,,,,,,,
adam,4382,4382,0.03156402788825324,,,nan,,,,,,,
adam,4383,4383,0.031565293662336326,,,nan,,,,,,,
adam,4384,4384,0.031570483865491036,,,nan,,,,,,,
adam,4385,4385,0.03157214867490059,,,nan,,,,,,,
adam,4386,4386,0.0315794071650051,,,nan,,,,,,,
adam,4387,4387,0.031581301002323765,,,nan,,,,,,,
adam,4388,4388,0.03159008921801935,,,nan,,,,,,,
adam,4389,4389,0.03159247561603766,,,nan,,,,,,,
adam,4390,4390,0.031601440422699405,,,nan,,,,,,,
adam,4391,4391,0.03160566818827103,,,nan,,,,,,,
adam,4392,4392,0.03161288787668651,,,nan,,,,,,,
adam,4393,4393,0.03162006481908785,,,nan,,,,,,,
